id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
338567,JP-0842,heliport,"Hamabowl EAS Helipad",35.465855,139.617503,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
338568,JP-0843,heliport,"Yokohama Blue Avenue Helipad",35.460278,139.627409,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
338569,JP-0844,heliport,"Yokohama Nomura Building Helipad",35.459273,139.627193,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
338570,JP-0845,heliport,"Yokohama i-Mark Place Helipad",35.460229,139.628382,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
338571,JP-0846,heliport,"Yokohama Media Tower Helipad",35.459926,139.630146,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
338572,JP-0847,heliport,"Leaf Minatomirai Helipad",35.459193,139.62867,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
338573,JP-0848,heliport,"Minatomirai Grand Central Tower Heliport",35.458718,139.629225,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
338574,JP-0849,heliport,"Minatomirai Mid Square Tower Residence Helipad",35.458868,139.630736,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
338575,JP-0850,heliport,"Mitsubishi Yokohama Building Helipad",35.456088,139.629775,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
338576,JP-0851,heliport,"Yokohama Bank Building Helipad",35.45455,139.62938,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
338577,JP-0852,heliport,"FamilyMart MM Nisseki Building Helipad",35.453852,139.630097,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
338578,JP-0853,heliport,"Yokohama Landmark Tower Heliport",35.454559,139.631476,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
338589,JP-0858,heliport,"Oyama Heliport",36.004038,140.375801,NaN,AS,JP,JP-08,"Miho",no,,,,,"",""
338602,JP-0870,heliport,"Ogata Heliport",40.01541,139.94764,NaN,AS,JP,JP-05,"Ogata",no,,,,,"",""
338619,JP-0886,heliport,"Maizuru Training Heliport",35.482294,135.397421,NaN,AS,JP,JP-26,"Maizuru",no,,,,,"","Maizuru Training Airfield"
338621,JP-0888,heliport,"Takaoka Fishing Port Helipad",33.26712,134.18479,NaN,AS,JP,JP-39,"Muroto",no,,,,,"",""
338622,JP-0889,heliport,"Muroto City Fire Department Helipad",33.29463,134.16683,NaN,AS,JP,JP-39,"Muroto",no,,,,,"",""
338623,JP-0890,heliport,"Yukiata Ground Helipad",33.29511,134.11591,NaN,AS,JP,JP-39,"Muroto",no,,,,,"",""
338624,JP-0891,heliport,"Doi Heliport",33.51729,133.91595,NaN,AS,JP,JP-39,"Aki",no,,,,,"",""
338625,JP-0892,heliport,"Shima Heliport",33.54199,134.12041,NaN,AS,JP,JP-39,"Kitagawa",no,,,,,"",""
338626,JP-0893,heliport,"Toyo Heliport",33.53558,134.28771,NaN,AS,JP,JP-39,"Toyo",no,,,,,"",""
338627,JP-0894,heliport,"Nahari Harbor Heliport",33.42575,134.01659,NaN,AS,JP,JP-39,"Nahari",no,,,,,"",""
338630,JP-0895,heliport,"Haboro Hospital Helipad",44.354,141.69392,NaN,AS,JP,JP-01,"Haboro",no,,,,,"",""
338631,JP-0896,heliport,"Shimukappu Heliport",43.05577,142.61777,NaN,AS,JP,JP-01,"Shimukappu",no,,,,,"",""
338839,JP-0897,heliport,"Aichi Medical University Hospital Helipad",35.19162,137.04958,NaN,AS,JP,JP-23,"Nagakute",no,,,,,"",""
338841,JP-0899,heliport,"Ito Municipal Hospital Helipad",34.96047,139.08803,NaN,AS,JP,JP-22,"Ito",no,,,,,"",""
338842,JP-0900,heliport,"Shuzenji Heliport",34.97525,138.90138,NaN,AS,JP,JP-22,"Izu",no,,,,,"",""
338843,JP-0901,heliport,"Juntendo University Shizuoka Hospital Helipad",35.02907,138.93521,NaN,AS,JP,JP-22,"Izunokuni",no,,,,,"",""
338844,JP-0902,heliport,"Shirata Heliport",34.80184,139.0624,NaN,AS,JP,JP-22,"Higashiizu",no,,,,,"",""
338845,JP-0903,heliport,"Shirahama Central Heliport",34.70182,138.97584,NaN,AS,JP,JP-22,"Shimoda",no,,,,,"",""
338846,JP-0904,heliport,"Suzaki Heliport",34.66929,138.95951,NaN,AS,JP,JP-22,"Shimoda",no,,,,,"",""
338848,JP-0906,heliport,"Tsumekizaki Green Area Parking Lot Helipad",34.66426,138.98185,NaN,AS,JP,JP-22,"Shimoda",no,,,,,"",""
338869,JP-0907,heliport,"Canon S Tower Helipad",35.625598,139.740145,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338870,JP-0908,heliport,"Shinagawa V Tower Helipad",35.62511,139.740563,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338872,JP-0909,heliport,"Shinagawa Intercity A Helipad",35.625253,139.742097,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338873,JP-0910,heliport,"Shinagawa Tower Face Helipad",35.625737,139.745391,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338874,JP-0911,heliport,"Shinagawa Intercity B Helipad",35.626357,139.742049,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338875,JP-0912,heliport,"NBF Shinagawa Tower Helipad",35.62603,139.740686,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338876,JP-0913,heliport,"Shinagawa Grand Central Tower Helipad",35.626696,139.740445,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338877,JP-0914,heliport,"Taiyo Life Shinagawa Building Helipad",35.627176,139.740525,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338878,JP-0915,heliport,"Shinagawa East One Tower Helipad",35.62763,139.740729,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338879,JP-0916,heliport,"Shinagawa Intercity Tower Helipad",35.627617,139.742006,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338880,JP-0917,heliport,"AReA Shinagawa Helipad",35.63001,139.74116,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338881,JP-0918,heliport,"Shinagawa HEART Helipad",35.629858,139.744527,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338883,JP-0919,heliport,"Shinagawa Front Building Helipad",35.629021,139.744179,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338884,JP-0920,heliport,"Shibaura Crystal Shinagawa Konan Helipad",35.629631,139.745284,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338885,JP-0921,heliport,"Sony City Helipad",35.631114,139.744002,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338886,JP-0922,heliport,"NTT Shinagawa Twins Annex Building Helipad",35.63139,139.74259,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338887,JP-0923,heliport,"City Tower Shinagawa Helipad",35.63119,139.74784,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338888,JP-0924,heliport,"Cosmopolis Shinagawa Helipad",35.63191,139.74804,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338889,JP-0925,heliport,"Favorich Tower Shinagawa Helipad",35.63177,139.74933,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338890,JP-0926,heliport,"Kametomori Helipad",35.63299,139.74957,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
338891,JP-0927,heliport,"Park Tower Shinagawa Bayward Helipad",35.63409,139.748,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
339029,JP-0928,heliport,"Nissay Aroma Square Building Helipad",35.560933,139.718413,NaN,AS,JP,JP-13,"Ota, Tokyo",no,,,,,"",""
339030,JP-0929,heliport,"Tokyo University of Technology Kamata Campus Helipad",35.56452,139.7157,4,AS,JP,JP-13,"Ota, Tokyo",no,,,,,"",""
339031,JP-0930,heliport,"Osaki Garden Tower Helipad",35.61532,139.730843,NaN,AS,JP,JP-13,"Shinagawa, Tokyo",no,,,,,"",""
339032,JP-0931,heliport,"Takanawa Residence Helipad",35.636224,139.73185,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
339033,JP-0932,heliport,"NTT Docomo Shinagawa Building Helipad",35.63268,139.7419,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
339034,JP-0933,heliport,"Shinagawa Season Terrace Helipad",35.63273,139.74321,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
339035,JP-0934,heliport,"Capital Mark Tower",35.64122,139.74654,NaN,AS,JP,JP-13,"Minato, Tokyo",no,,,,,"",""
339102,JP-0935,heliport,"MM Towers West Helipad",35.460915,139.631875,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339103,JP-0936,heliport,"MM Towers East Helipad",35.460757,139.63269,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339104,JP-0937,heliport,"MM Towers South Helipad",35.460014,139.632626,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339105,JP-0938,heliport,"MM Towers Foresis R Helipad",35.459818,139.631537,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339106,JP-0939,heliport,"Keiyu Hospital Helipad",35.459451,139.633516,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339107,JP-0940,heliport,"Minatomirai Business Square Helipad",35.458975,139.632363,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339108,JP-0941,heliport,"Branz Tower Minatomirai Helipad",35.458643,139.634144,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339109,JP-0942,heliport,"Wayslinks Helipad",35.458171,139.63416,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339110,JP-0943,heliport,"Minatomirai Center Building Helipad",35.457743,139.633473,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339111,JP-0944,heliport,"Queen Alice Yokohama Bay Hotel Tokyu Helipad",35.456851,139.635394,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339112,JP-0945,heliport,"Queens Tower C Helipad",35.457144,139.63439,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339113,JP-0946,heliport,"Queens Tower B  Helipad",35.45651,139.633918,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339114,JP-0947,heliport,"Queens Tower A Helipad",35.455838,139.633237,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339115,JP-0948,heliport,"Yokohama Joint Government Building #2 Helipad",35.450698,139.63711,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339116,JP-0949,heliport,"Yokohama Island Tower Helipad",35.450183,139.635168,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339117,JP-0950,heliport,"Kanagawa Small Business Center Helipad",35.446997,139.633639,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339118,JP-0951,heliport,"Yokohama City Tower Bashamichi Helipad",35.44597,139.634476,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339119,JP-0952,heliport,"Brillia Grande Minatomirai Ocean Front Tower Helipad",35.46174,139.63235,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339120,JP-0953,heliport,"Brillia Grande Minatomirai Park Front Tower Helipad",35.46174,139.631633,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339121,JP-0954,heliport,"Pacific Royal Court MM Urban Tower Helipad",35.462496,139.631606,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339122,JP-0955,heliport,"Pacific Royal Court MM Ocean Tower Helipad",35.462496,139.632347,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339123,JP-0956,heliport,"Blue Harbor Tower Minatomirai Helipad",35.463322,139.632787,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339124,JP-0957,heliport,"MM Towers Foresis L Helipad",35.460823,139.630743,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339125,JP-0958,heliport,"Yokohama City University Hospital Helipad",35.43366,139.62515,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339126,JP-0959,heliport,"Totsukawa Heliport",33.97199,135.71058,NaN,AS,JP,JP-29,"Totsukawa",no,,,,,"",""
339222,JP-0960,heliport,"Hanyu General Hospital Helipad",36.1606,139.52802,NaN,AS,JP,JP-11,"Hanyu",no,,,,,"",""
339223,JP-0961,heliport,"Japan Coast Guard School Helipad",35.49204,135.35359,NaN,AS,JP,JP-26,"Maizuru",no,,,,,"",""
339225,JP-0962,heliport,"Hasu Dam Helipad",34.37516,136.19591,NaN,AS,JP,JP-24,"Matsusaka",no,,,,,"",""
339226,JP-0963,heliport,"Seiwataki IC / Mie Prefectural Police Helipad",34.46142,136.5097,NaN,AS,JP,JP-24,"Taki",no,,,,,"",""
339227,JP-0964,heliport,"Takisawa Heliport",34.85225,137.72885,NaN,AS,JP,JP-22,"Hamamatsu",no,,,,,"",""
339228,JP-0965,heliport,"Takidaninomine Helipad",35.88423,138.99845,NaN,AS,JP,JP-13,"Okutama",no,,,,,"",""
339229,JP-0966,heliport,"Lake Okutama Heliport",35.79187,139.0479,NaN,AS,JP,JP-13,"Okutama",no,,,,,"",""
339230,JP-0967,heliport,"Otaba Heliport",35.85977,139.13781,NaN,AS,JP,JP-13,"Okutama",no,,,,,"",""
339231,JP-0968,heliport,"Okutama Fire Heliport",35.81257,139.08711,NaN,AS,JP,JP-13,"Okutama",no,,,,,"",""
339232,JP-0969,heliport,"Nasluck Company Helipad",35.35177,132.70134,NaN,AS,JP,JP-32,"Izumo",no,,,,,"",""
339233,JP-0970,heliport,"Kishiwada Service Area Helipad",34.40506,135.43559,NaN,AS,JP,JP-27,"Kishiwada",no,,,,,"",""
339234,JP-0971,heliport,"Kishiwada Tokushukai Hospital Helipad",34.47143,135.39215,NaN,AS,JP,JP-27,"Kishiwada",no,,,,,"",""
339238,JP-0973,heliport,"Kinan Hospital Helipad",33.73014,135.40348,NaN,AS,JP,JP-30,"Tanabe",no,,,,,"",""
339239,JP-0974,heliport,"Gomasan Helipad",34.06214,135.56409,NaN,AS,JP,JP-30,"Tanabe",no,,,,,"",""
339240,JP-0975,heliport,"Hongu Helipad",33.83646,135.76942,NaN,AS,JP,JP-30,"Tanabe",no,,,,,"",""
339242,JP-0976,heliport,"Susami Sports Park Helipad",33.55488,135.48023,NaN,AS,JP,JP-30,"Susami",no,,,,,"",""
339243,JP-0977,heliport,"Susami Onsen Hotel Helipad",33.55375,135.48102,NaN,AS,JP,JP-30,"Susami",no,,,,,"",""
339251,JP-0978,heliport,"Kii-nagashima-manbo Roadside Station Helipad",34.21757,136.34763,NaN,AS,JP,JP-24,"Kihoku",no,,,,,"",""
339252,JP-0979,heliport,"Japan Red Cross Gifu Hospital Heliport",35.43369,136.75522,NaN,AS,JP,JP-21,"Gifu",no,,,,,"",""
339253,JP-0980,heliport,"NHO Yanai Medical Center Heliport",33.91266,132.12904,NaN,AS,JP,JP-35,"Yanai",no,,,,,"",""
339254,JP-0981,heliport,"Matsue North Fire Department East Branch Helipad",35.5356,133.16953,NaN,AS,JP,JP-32,"Matsue",no,,,,,"",""
339256,JP-0982,heliport,"Tokuyama Central Hospital Helipad",34.04681,131.834564,NaN,AS,JP,JP-35,"Shunan",no,,,,,"",""
339257,JP-0983,heliport,"Nagashima Helipad",33.82147,132.06996,NaN,AS,JP,JP-35,"Kaminoseki",no,,,,,"",""
339273,JP-0984,heliport,"Manze Heliport",34.87634,137.87118,NaN,AS,JP,JP-22,"Iwata",no,,,,,"",""
339340,JP-0985,heliport,"Tokai University Hachioji Hospital Helipad",35.67374,139.35704,NaN,AS,JP,JP-13,"Hachioji",no,,,,,"",""
339341,JP-0986,heliport,"Yugimachi First Aid Helipad",35.7969,139.19771,NaN,AS,JP,JP-13,"Ome",no,,,,,"",""
339342,JP-0987,heliport,"Nagaodaira Heliport",35.78056,139.15134,NaN,AS,JP,JP-13,"Ome",no,,,,,"",""
339343,JP-0988,heliport,"Ome Municipal General Hospital Helipad",35.7831,139.28066,NaN,AS,JP,JP-13,"Ome",no,,,,,"",""
339344,JP-0989,heliport,"Tokyo Medical University Hachioji Medical Care Center",35.63176,139.28795,NaN,AS,JP,JP-13,"Hachioji",no,,,,,"",""
339345,JP-0990,heliport,"Akiyama Heliport",35.57755,139.1032,NaN,AS,JP,JP-19,"Uenohara",no,,,,,"",""
339346,JP-0991,heliport,"Tokyo University Hospital Helipad",35.711025,139.76635,473,AS,JP,JP-13,"Bunkyo, Tokyo",no,,,,,"",""
339347,JP-0992,heliport,"Wangan Nagashima IC Helipad",35.03775,136.72878,NaN,AS,JP,JP-24,"Kuwana",no,,,,,"",""
339348,JP-0993,heliport,"Nagasihima Heliport",35.07665,136.71137,NaN,AS,JP,JP-24,"Kuwana",no,,,,,"",""
339350,JP-0994,heliport,"Kuwaze Helipad",33.80522,133.27342,NaN,AS,JP,JP-39,"Ino",no,,,,,"",""
339351,JP-0995,heliport,"Yokkaichi-minami Heliport",34.95536,136.61254,NaN,AS,JP,JP-24,"Yokkaichi",no,,,,,"",""
339352,JP-0996,heliport,"Mie Prefectural General Medical Center Helipad",34.94296,136.58959,NaN,AS,JP,JP-24,"Yokkaichi",no,,,,,"",""
339353,JP-0997,heliport,"Suzumine Fire Station Helipad",34.94161,136.46985,NaN,AS,JP,JP-24,"Suzuka",no,,,,,"",""
339354,JP-0998,heliport,"Kasado Reservoir Heliport",34.89793,136.52596,154,AS,JP,JP-24,"Suzuka",no,,,,,"",""
339355,JP-0999,heliport,"Suzuka Circuit Auxiliary Helipad",34.84457,136.53797,NaN,AS,JP,JP-24,"Suzuka",no,,,,,"",""
339356,JP-1000,heliport,"Suzuka Circuit SRS Helipad",34.84337,136.5344,NaN,AS,JP,JP-24,"Suzuka",no,,,,,"",""
339357,JP-1001,heliport,"Suzuka Central General Hospital Heliport",34.86518,136.56879,46,AS,JP,JP-24,"Suzuka",no,,,,,"",""
339358,JP-1002,heliport,"Suzuka Riverside Emergency Heliport",34.88609,136.53539,NaN,AS,JP,JP-24,"Suzuka",no,,,,,"",""
339359,JP-1003,heliport,"Tsuchiyama SA Heliport",34.91147,136.29404,NaN,AS,JP,JP-24,"Koka",no,,,,,"",""
339360,JP-1004,heliport,"Kokawa Heliport",34.33634,135.41766,NaN,AS,JP,JP-30,"Kinokawa",no,,,,,"",""
339362,JP-1006,heliport,"Kyoto City Hospital Heliport",34.99726,135.73528,NaN,AS,JP,JP-26,"Kyoto",no,,,,,"",""
339363,JP-1007,heliport,"Kyoto University Hospital Helipad",35.01921,135.77663,NaN,AS,JP,JP-26,"Kyoto",no,,,,,"",""
339364,JP-1008,heliport,"Japan Red Cross Kyoto 1st Hospital Helipad",34.9812,135.77261,NaN,AS,JP,JP-26,"Kyoto",no,,,,,"",""
339365,JP-1009,heliport,"JPD Kyoto Heliport",34.9144,135.74349,NaN,AS,JP,JP-26,"Kyoto",no,,,,,"",""
339367,JP-1011,heliport,"Kyoto City Fire Department Helipad",34.91816,135.73868,NaN,AS,JP,JP-26,"Kyoto",no,,,,,"",""
339369,JP-1013,heliport,"Keihoku Heliport",35.17584,135.6257,NaN,AS,JP,JP-26,"Kyoto",no,,,,,"",""
339370,JP-1014,heliport,"Kyoto Okamoto Memorial Hospital Helipad",34.87382,135.74781,NaN,AS,JP,JP-26,"Kumiyama",no,,,,,"",""
339371,JP-1015,heliport,"Kyoto Prefectural Police Air Base Heliport",34.89623,135.75602,NaN,AS,JP,JP-26,"Kumiyama",no,,,,,"",""
339505,JP-1018,heliport,"Colette Mare Helipad",35.45263,139.630383,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339506,JP-1019,heliport,"Prefectural Mutual Aid Building Helipad",35.453071,139.630952,NaN,AS,JP,JP-14,"Yokohama",no,,,,,"",""
339656,JP-1020,heliport,"Otaru General Hospital Helipad",43.18544,141.00728,NaN,AS,JP,JP-01,"Otaru",no,,,,,"",""
339657,JP-1021,heliport,"Suttsu Heliport",42.78971,140.23064,NaN,AS,JP,JP-01,"Suttsu",no,,,,,"",""
339658,JP-1022,heliport,"Setana Heliport",42.45139,139.84834,NaN,AS,JP,JP-01,"Setana",no,,,,,"",""
339659,JP-1023,heliport,"Kafuka Harbor Heliport",45.29635,141.04496,NaN,AS,JP,JP-01,"Rebun",no,,,,,"",""
339660,JP-1024,heliport,"Tsunekami Heliport",35.63742,135.82335,NaN,AS,JP,JP-18,"Wakasa",no,,,,,"",""
339663,JP-1027,heliport,"Rishiri Heliport",45.16183,141.14855,NaN,AS,JP,JP-01,"Rishiri",no,,,,,"",""
339664,JP-1028,heliport,"Toyotomi Heliport",45.10043,141.75893,NaN,AS,JP,JP-01,"Toyotomi",no,,,,,"",""
339665,JP-1029,heliport,"Mukawa-Hobetsu IC Heliport",42.91985,142.19611,NaN,AS,JP,JP-01,"Mukawa",no,,,,,"",""
339666,JP-1030,heliport,"Sunagawa Heliport",43.48304,141.87975,NaN,AS,JP,JP-01,"Sunagawa",no,,,,,"",""
339667,JP-1031,heliport,"Shintotsukawa Heliport",43.55311,141.86783,NaN,AS,JP,JP-01,"Shintotsukawa",no,,,,,"",""
339668,JP-1032,heliport,"Kyoei Heliport",44.65801,141.92491,NaN,AS,JP,JP-01,"Enbetsu",no,,,,,"",""
339669,JP-1033,heliport,"Kengyuchusha Park Heliport",44.67634,142.59382,NaN,AS,JP,JP-01,"Esashi, Esashi District",no,,,,,"",""
339670,JP-1034,heliport,"Fureppu Heliport",44.67145,142.61593,NaN,AS,JP,JP-01,"Esashi, Esashi District",no,,,,,"",""
339671,JP-1035,heliport,"Taisei Heliport",42.22635,139.82365,NaN,AS,JP,JP-01,"Setana",no,,,,,"",""
339672,JP-1036,heliport,"Chubetsu Dam Heliport",43.626,142.67807,1393,AS,JP,JP-01,"Biei",no,,,,,"",""
339673,JP-1037,heliport,"Sounkyo Heliport",43.64244,143.02086,NaN,AS,JP,JP-01,"Kamikawa",no,,,,,"",""
339674,JP-1038,heliport,"Takinoue Sightseeing Heliport",44.19714,143.07366,NaN,AS,JP,JP-01,"Takinoe",no,,,,,"",""
339675,JP-1039,heliport,"Nakashibetsu Heliport",43.61855,144.83075,NaN,AS,JP,JP-01,"Nakashibetsu",no,,,,,"",""
339676,JP-1040,heliport,"Shibecha Riverside Emergency Heliport",43.3057,144.60919,79,AS,JP,JP-01,"Shibecha",no,,,,,"",""
339677,JP-1041,heliport,"Ashoro Heliport",43.24034,143.5037,NaN,AS,JP,JP-01,"Ashoro",no,,,,,"",""
339678,JP-1042,heliport,"Tokachi Dam Heliport",43.23982,142.93629,NaN,AS,JP,JP-01,"Shintoku",no,,,,,"",""
339679,JP-1043,heliport,"Kanoko Dam Heliport",43.60611,143.38752,NaN,AS,JP,JP-01,"Oketo",no,,,,,"",""
339682,JP-1046,heliport,"Monbetsu Regional Hospital Helipad",44.36141,143.34743,NaN,AS,JP,JP-01,"Monbetsu",no,,,,,"",""
339683,JP-1047,heliport,"Ten'nei Heliport",43.00611,144.43325,NaN,AS,JP,JP-01,"Kushiro",no,,,,,"",""
339686,JP-1050,heliport,"Tomiuchi Heliport",42.78445,142.22043,NaN,AS,JP,JP-01,"Mukawa",no,,,,,"",""
339689,JP-1053,heliport,"Shiretoko Heliport",44.06846,145.00432,NaN,AS,JP,JP-01,"Shari",no,,,,,"",""
339690,JP-1054,heliport,"Shirahama Heliport",34.77869,134.71223,NaN,AS,JP,JP-28,"Himeji",no,,,,,"",""
339693,JP-1056,heliport,"Kameoka Special Heliport",35.01184,135.60469,NaN,AS,JP,JP-26,"Kameoka",no,,,,,"",""
339694,JP-1057,heliport,"Silo Observation Deck Special Heliport",42.62611,140.80074,NaN,AS,JP,JP-01,"Toyako",no,,,,,"",""
339695,JP-1058,heliport,"Higashimokoto Special Heliport",43.78265,144.31329,NaN,AS,JP,JP-01,"Ozora",no,,,,,"",""
339696,JP-1059,heliport,"Bandaisan 3D World Heliport",37.65875,140.07845,NaN,AS,JP,JP-07,"Kitashiobara",no,,,,,"",""
339698,JP-1061,heliport,"Oshamanbe Heliport",42.518406,140.366521,NaN,AS,JP,JP-01,"Oshamanbe",no,,,,,"",""
339699,JP-1062,heliport,"Kuromatsunai Heliport",42.682514,140.30292,NaN,AS,JP,JP-01,"Kuromatsunai",no,,,,,"",""
339700,JP-1063,heliport,"Kyoaikai Hospital Helipad",41.785153,140.740255,NaN,AS,JP,JP-01,"Hakodate",no,,,,,"",""
339702,JP-1064,heliport,"Rokkasho Municipal Medical Center Heliport",40.96942,141.37051,NaN,AS,JP,JP-02,"Rokkasho",no,,,,,"",""
339703,JP-1065,heliport,"Hachinohe Heliport",40.49237,141.51534,NaN,AS,JP,JP-02,"Hachinohe",no,,,,,"",""
339704,JP-1066,heliport,"Aomori Senior Hospital Heliport",40.51679,141.54492,NaN,AS,JP,JP-02,"Hachinohe",no,,,,,"",""
339705,JP-1067,heliport,"Kuji Hospital Heliport",40.19989,141.77999,NaN,AS,JP,JP-03,"Kuji",no,,,,,"",""
339706,JP-1068,heliport,"Iwate Prefectural Miyako Hospital Helipad",39.66052,141.95122,NaN,AS,JP,JP-03,"Miyako",no,,,,,"",""
339707,JP-1069,heliport,"Iwate Prefectural Ofunato Hospital Helipad",39.07173,141.7075,NaN,AS,JP,JP-03,"Ofunato",no,,,,,"",""
339708,JP-1070,heliport,"Rikuzentakata Heliport",39.027302,141.624252,NaN,AS,JP,JP-03,"Rikuzentakata",no,,,,,"",""
339709,JP-1071,heliport,"Kesennuma Municipal Hospital Helipad",38.88748,141.56481,NaN,AS,JP,JP-04,"Kesennuma",no,,,,,"",""
339710,JP-1072,heliport,"Ishinomaki Municipal Hospital Helipad",38.43495,141.30152,NaN,AS,JP,JP-04,"Ishinomaki",no,,,,,"",""
339711,JP-1073,heliport,"Japan Red Cross Ishinomaki Hospital Helipad",38.45976,141.28052,NaN,AS,JP,JP-04,"Ishinomaki",no,,,,,"",""
339712,JP-1074,heliport,"Sendai City Hospital Helipad",38.23197,140.88857,NaN,AS,JP,JP-04,"Sendai",no,,,,,"",""
339713,JP-1075,heliport,"Miyagi Prefectural Heliport",38.268574,140.872074,NaN,AS,JP,JP-04,"Sendai",no,,,,,"",""
339714,JP-1076,heliport,"Tohoku District Police Bureau Heliport",38.26743,140.87297,NaN,AS,JP,JP-04,"Sendai",no,,,,,"",""
339715,JP-1077,heliport,"Sendai Open Hospital",38.29444,140.91746,NaN,AS,JP,JP-04,"Sendai",no,,,,,"",""
339716,JP-1078,heliport,"Minamisoma Municipal General Hospital Helipad",37.63684,140.98535,NaN,AS,JP,JP-07,"Minamisoma",no,,,,,"",""
339717,JP-1079,heliport,"Futaba Medical Center Helipad",37.34653,141.00656,NaN,AS,JP,JP-07,"Tomioka",no,,,,,"",""
339720,JP-1080,heliport,"Awashima Heliport",38.468643,139.255402,3,AS,JP,JP-15,"Awashimaura",no,,,,,"",""
339721,JP-1081,heliport,"JASDF Sado Sub Base Heliport",38.07656,138.34872,NaN,AS,JP,JP-15,"Sado",no,,,,,"",""
339722,JP-1082,heliport,"Niigata University Medical & Dental Hospital Heliport",37.918874,139.036065,NaN,AS,JP,JP-15,"Niigata",no,,,,,"",""
339723,JP-1083,heliport,"Sado General Hospital Helipad",38.01919,138.36643,NaN,AS,JP,JP-15,"Sado",no,,,,,"",""
339724,JP-1084,heliport,"Ota Municipal Heliport",36.291336,139.375379,NaN,AS,JP,JP-10,"Ota",no,,,,,"",""
